model,task,split,seed,idiom_id,base_pie,f1,precision,recall,num_samples
xlm-roberta-base,span,seen_test,456,4,הוריד את הכפפות,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,5,הוריד פרופיל,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,6,החזיק אצבעות,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,7,הייתה בעננים,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,8,הלך בין טיפות,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,9,הלך על ביצים,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,10,הניף דגל לבן,0.875,0.875,0.875,8
xlm-roberta-base,span,seen_test,456,11,הרים את הראש,0.823529411764706,0.7777777777777778,0.875,8
xlm-roberta-base,span,seen_test,456,12,הרים גבה,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,13,הרים ידיים,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,14,חותך כמו סכין,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,15,חזר למסלול,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,16,חטף חום,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,17,חטף מכה,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,18,חיבר נקודות,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,21,יצא מהקופסה,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,22,ירד לו האסימון,0.9411764705882353,0.8888888888888888,1.0,8
xlm-roberta-base,span,seen_test,456,23,ירד מהעץ,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,24,ירד מהפסים,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,25,ירה לכל הכיוונים,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,26,ירק דם,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,27,לב זהב,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,28,לקח צעד אחורה,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,29,משך בחוטים,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,30,נכנס מתחת לאלונקה,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,31,נפל בין הכיסאות,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,32,נפל מהכיסא,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,34,נשבר מבפנים,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,35,נשך שפתיים,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,36,נתן גז,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,37,נתן יד,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,38,סגר חשבון,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,39,עשה סלט,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,40,עשה סצנה,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,41,פתח דלתות,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,42,פתח דף חדש,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,43,פתח עיניים,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,44,קבר את עצמו,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,45,קיבל סטירה,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,46,קיפל את הזנב,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,47,קפא במקום,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,48,קפץ למים,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,50,שבר את הכלים,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,51,שבר את הלב,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,52,שבר את הקרח,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,53,שבר את הראש,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,54,שבר את תקרת הזכוכית,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,56,שחרר קיטור,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,57,שיחק באש,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,58,שם עליו פס,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,59,שם רגליים,1.0,1.0,1.0,8
xlm-roberta-base,span,seen_test,456,60,שפכה אור,1.0,1.0,1.0,8
alephbert-base,cls,unseen_test,42,2,איבד את הראש,0.9245757385292269,0.9347826086956521,0.925,80
alephbert-base,cls,unseen_test,42,19,חצה קו אדום,0.9874980465697765,0.9878048780487805,0.9875,80
alephbert-base,cls,unseen_test,42,20,חתך פינה,0.8737373737373737,0.890625,0.875,80
alephbert-base,cls,unseen_test,42,33,נשאר מאחור,0.9374119856047567,0.9399748585795098,0.9375,80
alephbert-base,cls,unseen_test,42,49,רץ אחרי הזנב של עצמו,0.9874980465697765,0.9878048780487805,0.9875,80
alephbert-base,cls,unseen_test,42,55,שבר שתיקה,0.6754563894523327,0.7867383512544803,0.7,80
alephbert-base,cls,unseen_test,123,2,איבד את הראש,0.9245757385292269,0.9347826086956521,0.925,80
alephbert-base,cls,unseen_test,123,19,חצה קו אדום,0.9874980465697765,0.9878048780487805,0.9875,80
alephbert-base,cls,unseen_test,123,20,חתך פינה,0.898989898989899,0.9166666666666667,0.9,80
alephbert-base,cls,unseen_test,123,33,נשאר מאחור,0.924812030075188,0.9292929292929293,0.925,80
alephbert-base,cls,unseen_test,123,49,רץ אחרי הזנב של עצמו,0.9372549019607843,0.9444444444444444,0.9375,80
alephbert-base,cls,unseen_test,123,55,שבר שתיקה,0.7916666666666667,0.8571428571428572,0.8,80
alephbert-base,cls,unseen_test,456,2,איבד את הראש,0.9372549019607843,0.9444444444444444,0.9375,80
alephbert-base,cls,unseen_test,456,19,חצה קו אדום,0.975,0.975,0.975,80
alephbert-base,cls,unseen_test,456,20,חתך פינה,0.8866320264525271,0.8997421018697614,0.8875,80
alephbert-base,cls,unseen_test,456,33,נשאר מאחור,0.9245757385292269,0.9347826086956521,0.925,80
alephbert-base,cls,unseen_test,456,49,רץ אחרי הזנב של עצמו,0.9874980465697765,0.9878048780487805,0.9875,80
alephbert-base,cls,unseen_test,456,55,שבר שתיקה,0.7630019749835418,0.8448275862068966,0.775,80
alephbert-base,span,unseen_test,42,2,איבד את הראש,1.0,1.0,1.0,80
alephbert-base,span,unseen_test,42,19,חצה קו אדום,0.4258064516129032,0.44,0.4125,80
alephbert-base,span,unseen_test,42,20,חתך פינה,0.9433962264150944,0.9493670886075949,0.9375,80
alephbert-base,span,unseen_test,42,33,נשאר מאחור,0.5039370078740157,0.6808510638297872,0.4,80
alephbert-base,span,unseen_test,42,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
alephbert-base,span,unseen_test,42,55,שבר שתיקה,0.9937888198757764,0.9876543209876543,1.0,80
alephbert-base,span,unseen_test,123,2,איבד את הראש,0.9875,0.9875,0.9875,80
alephbert-base,span,unseen_test,123,19,חצה קו אדום,0.8846153846153847,0.9078947368421053,0.8625,80
alephbert-base,span,unseen_test,123,20,חתך פינה,0.975,0.975,0.975,80
alephbert-base,span,unseen_test,123,33,נשאר מאחור,0.0,0.0,0.0,80
alephbert-base,span,unseen_test,123,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
alephbert-base,span,unseen_test,123,55,שבר שתיקה,0.9937888198757764,0.9876543209876543,1.0,80
alephbert-base,span,unseen_test,456,2,איבד את הראש,1.0,1.0,1.0,80
alephbert-base,span,unseen_test,456,19,חצה קו אדום,0.6623376623376622,0.6891891891891891,0.6375,80
alephbert-base,span,unseen_test,456,20,חתך פינה,0.9559748427672956,0.9620253164556962,0.95,80
alephbert-base,span,unseen_test,456,33,נשאר מאחור,0.4915254237288136,0.7631578947368421,0.3625,80
alephbert-base,span,unseen_test,456,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
alephbert-base,span,unseen_test,456,55,שבר שתיקה,0.9230769230769231,0.9473684210526315,0.9,80
alephbertgimmel-base,cls,unseen_test,42,2,איבד את הראש,0.949874686716792,0.9545454545454546,0.95,80
alephbertgimmel-base,cls,unseen_test,42,19,חצה קו אדום,0.9749843652282677,0.9761904761904762,0.975,80
alephbertgimmel-base,cls,unseen_test,42,20,חתך פינה,0.8866320264525271,0.8997421018697614,0.8875,80
alephbertgimmel-base,cls,unseen_test,42,33,נשאר מאחור,0.9118249094630766,0.925531914893617,0.9125,80
alephbertgimmel-base,cls,unseen_test,42,49,רץ אחרי הזנב של עצמו,0.9624471913628541,0.9651162790697674,0.9625,80
alephbertgimmel-base,cls,unseen_test,42,55,שבר שתיקה,0.7180735022654807,0.8278688524590163,0.7375,80
alephbertgimmel-base,cls,unseen_test,123,2,איבד את הראש,0.9624471913628541,0.9651162790697674,0.9625,80
alephbertgimmel-base,cls,unseen_test,123,19,חצה קו אדום,0.9874980465697765,0.9878048780487805,0.9875,80
alephbertgimmel-base,cls,unseen_test,123,20,חתך פינה,0.8866320264525271,0.8997421018697614,0.8875,80
alephbertgimmel-base,cls,unseen_test,123,33,נשאר מאחור,0.912156862745098,0.9190476190476191,0.9125,80
alephbertgimmel-base,cls,unseen_test,123,49,רץ אחרי הזנב של עצמו,0.9749843652282677,0.9761904761904762,0.975,80
alephbertgimmel-base,cls,unseen_test,123,55,שבר שתיקה,0.7916666666666667,0.8571428571428572,0.8,80
alephbertgimmel-base,cls,unseen_test,456,2,איבד את הראש,0.949874686716792,0.9545454545454546,0.95,80
alephbertgimmel-base,cls,unseen_test,456,19,חצה קו אדום,0.9372549019607843,0.9444444444444444,0.9375,80
alephbertgimmel-base,cls,unseen_test,456,20,חתך פינה,0.8866320264525271,0.8997421018697614,0.8875,80
alephbertgimmel-base,cls,unseen_test,456,33,נשאר מאחור,0.8607374584586169,0.8818301514154049,0.8625,80
alephbertgimmel-base,cls,unseen_test,456,49,רץ אחרי הזנב של עצמו,1.0,1.0,1.0,80
alephbertgimmel-base,cls,unseen_test,456,55,שבר שתיקה,0.7333333333333334,0.8333333333333333,0.75,80
alephbertgimmel-base,span,unseen_test,42,2,איבד את הראש,1.0,1.0,1.0,80
alephbertgimmel-base,span,unseen_test,42,19,חצה קו אדום,0.9487179487179489,0.9736842105263158,0.925,80
alephbertgimmel-base,span,unseen_test,42,20,חתך פינה,0.9487179487179489,0.9736842105263158,0.925,80
alephbertgimmel-base,span,unseen_test,42,33,נשאר מאחור,0.7384615384615384,0.96,0.6,80
alephbertgimmel-base,span,unseen_test,42,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
alephbertgimmel-base,span,unseen_test,42,55,שבר שתיקה,1.0,1.0,1.0,80
alephbertgimmel-base,span,unseen_test,123,2,איבד את הראש,0.9875,0.9875,0.9875,80
alephbertgimmel-base,span,unseen_test,123,19,חצה קו אדום,0.9019607843137256,0.9452054794520548,0.8625,80
alephbertgimmel-base,span,unseen_test,123,20,חתך פינה,0.9426751592356688,0.961038961038961,0.925,80
alephbertgimmel-base,span,unseen_test,123,33,נשאר מאחור,0.6984126984126985,0.9565217391304348,0.55,80
alephbertgimmel-base,span,unseen_test,123,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
alephbertgimmel-base,span,unseen_test,123,55,שבר שתיקה,0.975,0.975,0.975,80
alephbertgimmel-base,span,unseen_test,456,2,איבד את הראש,0.980891719745223,1.0,0.9625,80
alephbertgimmel-base,span,unseen_test,456,19,חצה קו אדום,0.8333333333333334,0.8552631578947368,0.8125,80
alephbertgimmel-base,span,unseen_test,456,20,חתך פינה,0.9426751592356688,0.961038961038961,0.925,80
alephbertgimmel-base,span,unseen_test,456,33,נשאר מאחור,0.7913669064748202,0.9322033898305084,0.6875,80
alephbertgimmel-base,span,unseen_test,456,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
alephbertgimmel-base,span,unseen_test,456,55,שבר שתיקה,0.9308176100628932,0.9367088607594937,0.925,80
bert-base-multilingual-cased,cls,unseen_test,42,2,איבד את הראש,0.9245757385292269,0.9347826086956521,0.925,80
bert-base-multilingual-cased,cls,unseen_test,42,19,חצה קו אדום,0.912156862745098,0.9190476190476191,0.9125,80
bert-base-multilingual-cased,cls,unseen_test,42,20,חתך פינה,0.899749373433584,0.904040404040404,0.8999999999999999,80
bert-base-multilingual-cased,cls,unseen_test,42,33,נשאר מאחור,0.8354169963601836,0.8554970375246873,0.8374999999999999,80
bert-base-multilingual-cased,cls,unseen_test,42,49,רץ אחרי הזנב של עצמו,0.9749843652282677,0.9761904761904762,0.975,80
bert-base-multilingual-cased,cls,unseen_test,42,55,שבר שתיקה,0.8737373737373737,0.890625,0.875,80
bert-base-multilingual-cased,cls,unseen_test,123,2,איבד את הראש,0.9245757385292269,0.9347826086956521,0.925,80
bert-base-multilingual-cased,cls,unseen_test,123,19,חצה קו אדום,0.9372549019607843,0.9444444444444444,0.9375,80
bert-base-multilingual-cased,cls,unseen_test,123,20,חתך פינה,0.8737373737373737,0.890625,0.875,80
bert-base-multilingual-cased,cls,unseen_test,123,33,נשאר מאחור,0.8749218261413383,0.8759398496240601,0.875,80
bert-base-multilingual-cased,cls,unseen_test,123,49,רץ אחרי הזנב של עצמו,0.9624941397093296,0.9627892432770482,0.9624999999999999,80
bert-base-multilingual-cased,cls,unseen_test,123,55,שבר שתיקה,0.7936814958091554,0.8418803418803419,0.8,80
bert-base-multilingual-cased,cls,unseen_test,456,2,איבד את הראש,0.898989898989899,0.9166666666666667,0.9,80
bert-base-multilingual-cased,cls,unseen_test,456,19,חצה קו אדום,0.9372549019607843,0.9444444444444444,0.9375,80
bert-base-multilingual-cased,cls,unseen_test,456,20,חתך פינה,0.8866320264525271,0.8997421018697614,0.8875,80
bert-base-multilingual-cased,cls,unseen_test,456,33,נשאר מאחור,0.8619607843137256,0.8682539682539683,0.8625,80
bert-base-multilingual-cased,cls,unseen_test,456,49,רץ אחרי הזנב של עצמו,1.0,1.0,1.0,80
bert-base-multilingual-cased,cls,unseen_test,456,55,שבר שתיקה,0.8737373737373737,0.890625,0.875,80
bert-base-multilingual-cased,span,unseen_test,42,2,איבד את הראש,0.9937888198757764,0.9876543209876543,1.0,80
bert-base-multilingual-cased,span,unseen_test,42,19,חצה קו אדום,0.7425149700598801,0.7126436781609196,0.775,80
bert-base-multilingual-cased,span,unseen_test,42,20,חתך פינה,0.9454545454545454,0.9176470588235294,0.975,80
bert-base-multilingual-cased,span,unseen_test,42,33,נשאר מאחור,0.6071428571428571,0.5795454545454546,0.6375,80
bert-base-multilingual-cased,span,unseen_test,42,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
bert-base-multilingual-cased,span,unseen_test,42,55,שבר שתיקה,0.8304093567251462,0.7802197802197802,0.8875,80
bert-base-multilingual-cased,span,unseen_test,123,2,איבד את הראש,1.0,1.0,1.0,80
bert-base-multilingual-cased,span,unseen_test,123,19,חצה קו אדום,0.09345794392523364,0.18518518518518517,0.0625,80
bert-base-multilingual-cased,span,unseen_test,123,20,חתך פינה,0.9685534591194969,0.9746835443037974,0.9625,80
bert-base-multilingual-cased,span,unseen_test,123,33,נשאר מאחור,0.14583333333333331,0.4375,0.0875,80
bert-base-multilingual-cased,span,unseen_test,123,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
bert-base-multilingual-cased,span,unseen_test,123,55,שבר שתיקה,0.8961038961038962,0.9324324324324325,0.8625,80
bert-base-multilingual-cased,span,unseen_test,456,2,איבד את הראש,0.9937888198757764,0.9876543209876543,1.0,80
bert-base-multilingual-cased,span,unseen_test,456,19,חצה קו אדום,0.13138686131386862,0.15789473684210525,0.1125,80
bert-base-multilingual-cased,span,unseen_test,456,20,חתך פינה,0.8129032258064516,0.84,0.7875,80
bert-base-multilingual-cased,span,unseen_test,456,33,נשאר מאחור,0.676056338028169,0.7741935483870968,0.6,80
bert-base-multilingual-cased,span,unseen_test,456,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
bert-base-multilingual-cased,span,unseen_test,456,55,שבר שתיקה,0.6849315068493151,0.7575757575757576,0.625,80
dictabert,cls,unseen_test,42,2,איבד את הראש,0.9372549019607843,0.9444444444444444,0.9375,80
dictabert,cls,unseen_test,42,19,חצה קו אדום,1.0,1.0,1.0,80
dictabert,cls,unseen_test,42,20,חתך פינה,0.9499687304565353,0.9511278195488722,0.95,80
dictabert,cls,unseen_test,42,33,נשאר מאחור,0.8994343180389692,0.9092071611253196,0.8999999999999999,80
dictabert,cls,unseen_test,42,49,רץ אחרי הזנב של עצמו,1.0,1.0,1.0,80
dictabert,cls,unseen_test,42,55,שבר שתיקה,0.7025016903313049,0.8225806451612903,0.725,80
dictabert,cls,unseen_test,123,2,איבד את הראש,0.9372549019607843,0.9444444444444444,0.9375,80
dictabert,cls,unseen_test,123,19,חצה קו אדום,0.9749843652282677,0.9761904761904762,0.975,80
dictabert,cls,unseen_test,123,20,חתך פינה,0.9374119856047567,0.9399748585795098,0.9375,80
dictabert,cls,unseen_test,123,33,נשאר מאחור,0.924812030075188,0.9292929292929293,0.925,80
dictabert,cls,unseen_test,123,49,רץ אחרי הזנב של עצמו,0.9874980465697765,0.9878048780487805,0.9875,80
dictabert,cls,unseen_test,123,55,שבר שתיקה,0.7916666666666667,0.8571428571428572,0.8,80
dictabert,cls,unseen_test,456,2,איבד את הראש,0.9245757385292269,0.9347826086956521,0.925,80
dictabert,cls,unseen_test,456,19,חצה קו אדום,0.9874980465697765,0.9878048780487805,0.9875,80
dictabert,cls,unseen_test,456,20,חתך פינה,0.9499687304565353,0.9511278195488722,0.95,80
dictabert,cls,unseen_test,456,33,נשאר מאחור,0.9123767798466593,0.914833438089252,0.9125,80
dictabert,cls,unseen_test,456,49,רץ אחרי הזנב של עצמו,0.9874980465697765,0.9878048780487805,0.9875,80
dictabert,cls,unseen_test,456,55,שבר שתיקה,0.7483026991223712,0.8389830508474576,0.7625,80
dictabert,span,unseen_test,42,2,איבד את הראש,1.0,1.0,1.0,80
dictabert,span,unseen_test,42,19,חצה קו אדום,0.9192546583850932,0.9135802469135802,0.925,80
dictabert,span,unseen_test,42,20,חתך פינה,0.9192546583850932,0.9135802469135802,0.925,80
dictabert,span,unseen_test,42,33,נשאר מאחור,0.9090909090909091,0.9459459459459459,0.875,80
dictabert,span,unseen_test,42,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
dictabert,span,unseen_test,42,55,שבר שתיקה,1.0,1.0,1.0,80
dictabert,span,unseen_test,123,2,איבד את הראש,1.0,1.0,1.0,80
dictabert,span,unseen_test,123,19,חצה קו אדום,0.9316770186335404,0.9259259259259259,0.9375,80
dictabert,span,unseen_test,123,20,חתך פינה,0.9493670886075949,0.9615384615384616,0.9375,80
dictabert,span,unseen_test,123,33,נשאר מאחור,0.5245901639344264,0.7619047619047619,0.4,80
dictabert,span,unseen_test,123,49,רץ אחרי הזנב של עצמו,0.32894736842105265,0.3472222222222222,0.3125,80
dictabert,span,unseen_test,123,55,שבר שתיקה,1.0,1.0,1.0,80
dictabert,span,unseen_test,456,2,איבד את הראש,0.9937888198757764,0.9876543209876543,1.0,80
dictabert,span,unseen_test,456,19,חצה קו אדום,0.88,0.9428571428571428,0.825,80
dictabert,span,unseen_test,456,20,חתך פינה,0.8701298701298702,0.9054054054054054,0.8375,80
dictabert,span,unseen_test,456,33,נשאר מאחור,0.326530612244898,0.8888888888888888,0.2,80
dictabert,span,unseen_test,456,49,רץ אחרי הזנב של עצמו,0.0880503144654088,0.08860759493670886,0.0875,80
dictabert,span,unseen_test,456,55,שבר שתיקה,1.0,1.0,1.0,80
neodictabert,cls,unseen_test,42,2,איבד את הראש,0.9749843652282677,0.9761904761904762,0.975,80
neodictabert,cls,unseen_test,42,19,חצה קו אדום,0.9624471913628541,0.9651162790697674,0.9625,80
neodictabert,cls,unseen_test,42,20,חתך פינה,0.924812030075188,0.9292929292929293,0.925,80
neodictabert,cls,unseen_test,42,33,נשאר מאחור,0.949874686716792,0.9545454545454546,0.95,80
neodictabert,cls,unseen_test,42,49,רץ אחרי הזנב של עצמו,0.9874980465697765,0.9878048780487805,0.9875,80
neodictabert,cls,unseen_test,42,55,שבר שתיקה,0.7025016903313049,0.8225806451612903,0.725,80
neodictabert,cls,unseen_test,123,2,איבד את הראש,0.949874686716792,0.9545454545454546,0.95,80
neodictabert,cls,unseen_test,123,19,חצה קו אדום,0.9874980465697765,0.9878048780487805,0.9875,80
neodictabert,cls,unseen_test,123,20,חתך פינה,0.9624941397093296,0.9627892432770482,0.9624999999999999,80
neodictabert,cls,unseen_test,123,33,נשאר מאחור,0.949874686716792,0.9545454545454546,0.95,80
neodictabert,cls,unseen_test,123,49,רץ אחרי הזנב של עצמו,0.975,0.975,0.975,80
neodictabert,cls,unseen_test,123,55,שבר שתיקה,0.6865951285981945,0.8174603174603174,0.7125,80
neodictabert,cls,unseen_test,456,2,איבד את הראש,0.9374119856047567,0.9399748585795098,0.9375,80
neodictabert,cls,unseen_test,456,19,חצה קו אדום,0.9749843652282677,0.9761904761904762,0.975,80
neodictabert,cls,unseen_test,456,20,חתך פינה,0.975,0.975,0.975,80
neodictabert,cls,unseen_test,456,33,נשאר מאחור,0.9374119856047567,0.9399748585795098,0.9375,80
neodictabert,cls,unseen_test,456,49,רץ אחרי הזנב של עצמו,0.9874980465697765,0.9878048780487805,0.9875,80
neodictabert,cls,unseen_test,456,55,שבר שתיקה,0.7333333333333334,0.8333333333333333,0.75,80
neodictabert,span,unseen_test,42,2,איבד את הראש,0.9342105263157895,0.9861111111111112,0.8875,80
neodictabert,span,unseen_test,42,19,חצה קו אדום,0.6,0.6,0.6,80
neodictabert,span,unseen_test,42,20,חתך פינה,0.9875,0.9875,0.9875,80
neodictabert,span,unseen_test,42,33,נשאר מאחור,0.6093749999999999,0.8125,0.4875,80
neodictabert,span,unseen_test,42,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
neodictabert,span,unseen_test,42,55,שבר שתיקה,1.0,1.0,1.0,80
neodictabert,span,unseen_test,123,2,איבד את הראש,0.9875,0.9875,0.9875,80
neodictabert,span,unseen_test,123,19,חצה קו אדום,0.6875,0.6875,0.6875,80
neodictabert,span,unseen_test,123,20,חתך פינה,0.975,0.975,0.975,80
neodictabert,span,unseen_test,123,33,נשאר מאחור,0.6901408450704225,0.7903225806451613,0.6125,80
neodictabert,span,unseen_test,123,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
neodictabert,span,unseen_test,123,55,שבר שתיקה,0.9875,0.9875,0.9875,80
neodictabert,span,unseen_test,456,2,איבד את הראש,0.9873417721518987,1.0,0.975,80
neodictabert,span,unseen_test,456,19,חצה קו אדום,0.2893081761006289,0.2911392405063291,0.2875,80
neodictabert,span,unseen_test,456,20,חתך פינה,0.9875,0.9875,0.9875,80
neodictabert,span,unseen_test,456,33,נשאר מאחור,0.06741573033707865,0.3333333333333333,0.0375,80
neodictabert,span,unseen_test,456,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
neodictabert,span,unseen_test,456,55,שבר שתיקה,0.9937888198757764,0.9876543209876543,1.0,80
xlm-roberta-base,cls,unseen_test,42,2,איבד את הראש,0.9749843652282677,0.9761904761904762,0.975,80
xlm-roberta-base,cls,unseen_test,42,19,חצה קו אדום,0.9123767798466593,0.914833438089252,0.9125,80
xlm-roberta-base,cls,unseen_test,42,20,חתך פינה,0.8749218261413383,0.8759398496240601,0.875,80
xlm-roberta-base,cls,unseen_test,42,33,נשאר מאחור,0.887341574088562,0.8896920175989944,0.8875,80
xlm-roberta-base,cls,unseen_test,42,49,רץ אחרי הזנב של עצמו,0.9874980465697765,0.9878048780487805,0.9875,80
xlm-roberta-base,cls,unseen_test,42,55,שבר שתיקה,0.7630019749835418,0.8448275862068966,0.775,80
xlm-roberta-base,cls,unseen_test,123,2,איבד את הראש,0.9374119856047567,0.9399748585795098,0.9375,80
xlm-roberta-base,cls,unseen_test,123,19,חצה קו אדום,0.9749843652282677,0.9761904761904762,0.975,80
xlm-roberta-base,cls,unseen_test,123,20,חתך פינה,0.873015873015873,0.9,0.875,80
xlm-roberta-base,cls,unseen_test,123,33,נשאר מאחור,0.887341574088562,0.8896920175989944,0.8875,80
xlm-roberta-base,cls,unseen_test,123,49,רץ אחרי הזנב של עצמו,0.9624471913628541,0.9651162790697674,0.9625,80
xlm-roberta-base,cls,unseen_test,123,55,שבר שתיקה,0.7916666666666667,0.8571428571428572,0.8,80
xlm-roberta-base,cls,unseen_test,456,2,איבד את הראש,0.9372549019607843,0.9444444444444444,0.9375,80
xlm-roberta-base,cls,unseen_test,456,19,חצה קו אדום,0.949874686716792,0.9545454545454546,0.95,80
xlm-roberta-base,cls,unseen_test,456,20,חתך פינה,0.8607374584586169,0.8818301514154049,0.8625,80
xlm-roberta-base,cls,unseen_test,456,33,נשאר מאחור,0.8999374609130707,0.9010025062656641,0.9,80
xlm-roberta-base,cls,unseen_test,456,49,רץ אחרי הזנב של עצמו,0.9624471913628541,0.9651162790697674,0.9625,80
xlm-roberta-base,cls,unseen_test,456,55,שבר שתיקה,0.8598502946329033,0.892156862745098,0.8625,80
xlm-roberta-base,span,unseen_test,42,2,איבד את הראש,1.0,1.0,1.0,80
xlm-roberta-base,span,unseen_test,42,19,חצה קו אדום,0.7975460122699387,0.7831325301204819,0.8125,80
xlm-roberta-base,span,unseen_test,42,20,חתך פינה,0.9433962264150944,0.9493670886075949,0.9375,80
xlm-roberta-base,span,unseen_test,42,33,נשאר מאחור,0.21052631578947367,0.6666666666666666,0.125,80
xlm-roberta-base,span,unseen_test,42,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
xlm-roberta-base,span,unseen_test,42,55,שבר שתיקה,0.7194244604316545,0.847457627118644,0.625,80
xlm-roberta-base,span,unseen_test,123,2,איבד את הראש,0.9937888198757764,0.9876543209876543,1.0,80
xlm-roberta-base,span,unseen_test,123,19,חצה קו אדום,0.2195121951219512,0.21428571428571427,0.225,80
xlm-roberta-base,span,unseen_test,123,20,חתך פינה,0.9689440993788819,0.9629629629629629,0.975,80
xlm-roberta-base,span,unseen_test,123,33,נשאר מאחור,0.26666666666666666,0.56,0.175,80
xlm-roberta-base,span,unseen_test,123,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
xlm-roberta-base,span,unseen_test,123,55,שבר שתיקה,0.9325153374233127,0.9156626506024096,0.95,80
xlm-roberta-base,span,unseen_test,456,2,איבד את הראש,1.0,1.0,1.0,80
xlm-roberta-base,span,unseen_test,456,19,חצה קו אדום,0.670807453416149,0.6666666666666666,0.675,80
xlm-roberta-base,span,unseen_test,456,20,חתך פינה,0.975,0.975,0.975,80
xlm-roberta-base,span,unseen_test,456,33,נשאר מאחור,0.5645161290322581,0.7954545454545454,0.4375,80
xlm-roberta-base,span,unseen_test,456,49,רץ אחרי הזנב של עצמו,0.0,0.0,0.0,80
xlm-roberta-base,span,unseen_test,456,55,שבר שתיקה,0.6754966887417218,0.7183098591549296,0.6375,80
